#,id,created,deleted,last_updated,uuid_str,name_bn,name_en,created_by_id,updated_by_id,upazila_id,bbs_code,bbs_code_3digit,is_updated,municipality_id,weight
5626,9018,2020-06-03 17:39:13,false,2020-06-03 17:39:13,71aa1794-cfd9-43fa-b259-fa7fa1a036b3,সাতবাড়িয়া,Satbaria,,,286,71,719,1,,0
5627,9019,2020-06-03 17:39:14,false,2020-06-03 17:39:14,8bc00517-e434-4ad4-90d8-0021b0d1a022,ওয়ার্ড নং ০১,Ward no. 01,,,286,1,1,1,163,0
5628,9020,2020-06-03 17:39:15,false,2020-06-03 17:39:15,e8c1fb33-c3cc-4795-bf0b-8d0ec109500f,ওয়ার্ড নং ০২,Ward no. 02,,,286,2,2,1,163,0
5629,9021,2020-06-03 17:39:15,false,2020-06-03 17:39:15,3fd012b5-3287-4836-b141-6131f841680d,ওয়ার্ড নং ০৩,Ward no. 03,,,286,3,3,1,163,0
5630,9022,2020-06-03 17:39:15,false,2020-06-03 17:39:15,140599d7-ff5a-4286-94d0-06069902dd74,ওয়ার্ড নং ০৪,Ward no. 04,,,286,4,4,1,163,0
5631,9023,2020-06-03 17:39:16,false,2020-06-03 17:39:16,27c5a229-42e1-4209-a7f9-6249aad6de20,ওয়ার্ড নং ০৫,Ward no. 05,,,286,5,5,1,163,0
5632,9024,2020-06-03 17:39:16,false,2020-06-03 17:39:16,79a729d9-e000-44eb-a822-72ae79f6e893,ওয়ার্ড নং ০৬,Ward no. 06,,,286,6,6,1,163,0
5633,9025,2020-06-03 17:39:16,false,2020-06-03 17:39:16,257a29bf-edda-4f1a-b2ee-ad92cb2495b1,ওয়ার্ড নং ০৭,Ward no. 07,,,286,7,7,1,163,0
5634,9026,2020-06-03 17:39:16,false,2020-06-03 17:39:16,270a9aa9-3463-46c1-af18-feaee9018ba5,ওয়ার্ড নং ০৮,Ward no. 08,,,286,8,8,1,163,0
5635,9027,2020-06-03 17:39:16,false,2020-06-03 17:39:16,7d6eb2e6-38dd-4c23-b6d2-dbf65e16ac3b,ওয়ার্ড নং ০৯,Ward no. 09,,,286,9,9,1,163,0
5636,9028,2020-06-03 17:39:17,false,2020-06-03 17:39:17,4fddf7cc-d8b1-4196-b435-023dd5a5b4e3,চাঁচড়া,Chanchra,,,287,23,177,1,,0
5637,9029,2020-06-03 17:39:17,false,2020-06-03 17:39:17,f74d3341-dce4-4049-99bf-aad04e3f024f,ফতেপুর,Fatepur,,,287,41,279,1,,0
5638,9030,2020-06-03 17:39:17,false,2020-06-03 17:39:17,c10b0618-80e1-4045-9452-a027775aa9e0,হৈবতপুর,Haibatpur,,,287,47,346,1,,0
5639,9031,2020-06-03 17:39:18,false,2020-06-03 17:39:18,cc565b12-623b-4625-9687-088d84f3c944,কচুয়া,Kachua,,,287,71,448,1,,0
5640,9032,2020-06-03 17:39:19,false,2020-06-03 17:39:19,91e44104-7740-471d-a762-f4f263379244,উপশহর,Upashahar,,,287,95,784,1,,0
5641,9033,2020-06-03 17:39:19,false,2020-06-03 17:39:19,edbeb234-f844-47d8-8acc-27b0c4029cb3,যশোর ক্যান্টনমেন্ট,Jashore cantonment,,,287,98,998,1,,0
5642,9034,2020-06-03 17:39:19,false,2020-06-03 17:39:19,ba51a204-45be-4ed0-8c8e-0308a0ad0720,ওয়ার্ড নং ০১,Ward no. 01,,,287,1,1,1,164,0
5643,9035,2020-06-03 17:39:19,false,2020-06-03 17:39:19,4cd1e423-dd2f-4500-9d3a-581684972393,ওয়ার্ড নং ০২,Ward no. 02,,,287,2,2,1,164,0
5644,9036,2020-06-03 17:39:20,false,2020-06-03 17:39:20,a13955a9-926f-4bfb-99c3-6ac2ce9c7193,ওয়ার্ড নং ০৩,Ward no. 03,,,287,3,3,1,164,0
5645,9037,2020-06-03 17:39:20,false,2020-06-03 17:39:20,b6b23815-85c2-4bd5-849d-10e5a94806e4,ওয়ার্ড নং ০৪,Ward no. 04,,,287,4,4,1,164,0
5646,9038,2020-06-03 17:39:20,false,2020-06-03 17:39:20,3899795c-ef30-48e1-9a73-29fd470b01bb,ওয়ার্ড নং ০৫,Ward no. 05,,,287,5,5,1,164,0
5647,9039,2020-06-03 17:39:20,false,2020-06-03 17:39:20,64135097-1926-48c7-9d28-a9b518b6ff1d,ওয়ার্ড নং ০৬,Ward no. 06,,,287,6,6,1,164,0
5648,9040,2020-06-03 17:39:21,false,2020-06-03 17:39:21,eba93150-a2b1-4e56-9f89-55b7943e6fa6,ওয়ার্ড নং ০৭,Ward no. 07,,,287,7,7,1,164,0
5649,9041,2020-06-03 17:39:21,false,2020-06-03 17:39:21,b4e303bc-215e-47fa-bd12-ca7f83597f6b,ওয়ার্ড নং ০৮,Ward no. 08,,,287,8,8,1,164,0
5650,9042,2020-06-03 17:39:21,false,2020-06-03 17:39:21,3fe5f9ed-443d-4cb6-bb9a-6929ae6ea4d1,ওয়ার্ড নং ০৯,Ward no. 09,,,287,9,9,1,164,0
5651,9043,2020-06-03 17:39:21,false,2020-06-03 17:39:21,2e071f67-53b3-4a67-93ca-909effd3dbfe,ভোজগাঁতি,Bhojganti,,,288,10,142,1,,0
5652,9044,2020-06-03 17:39:21,false,2020-06-03 17:39:21,94cb1a96-5df3-433e-b1c9-ba4565fa2e7d,চালুয়াহাটি,Chaluahati,,,288,11,176,1,,0
5653,9045,2020-06-03 17:39:23,false,2020-06-03 17:39:23,8deaf689-850d-460a-8c14-7aec684bde39,খানপুর,Khanpur,,,288,50,455,1,,0
5654,9046,2020-06-03 17:39:23,false,2020-06-03 17:39:23,c8adad3f-4f22-44f2-8797-a8aa3492b749,খেদাপাড়া,Khedapara,,,288,55,464,1,,0
5655,9047,2020-06-03 17:39:24,false,2020-06-03 17:39:24,9ac694e3-0550-49ac-a664-aa4c74998e8a,মশ্বিমনগর,Mashwimnagar,,,288,78,534,1,,0
5656,9048,2020-06-03 17:39:24,false,2020-06-03 17:39:24,9fab93fd-f281-485d-9a97-10bc7e629c1b,নেহালপুর,Nehalpur,,,288,83,552,1,,0
5657,9049,2020-06-03 17:39:24,false,2020-06-03 17:39:24,6e36399f-080b-4cc1-89e7-bd96d5904d7b,রোহিতা,Rohita,,,288,89,685,1,,0
5658,9050,2020-06-03 17:39:24,false,2020-06-03 17:39:24,1b7fb95d-d894-49be-bec2-7e33a11e20bc,শ্যামকুড়,Shyamkur,,,288,94,719,1,,0
5659,9051,2020-06-03 17:39:25,false,2020-06-03 17:39:25,aed4397b-aa77-4937-9102-44d76ad91972,ওয়ার্ড নং ০১,Ward no. 01,,,288,1,1,1,165,0
5660,9052,2020-06-03 17:39:25,false,2020-06-03 17:39:25,3751e7d3-7d38-4b94-9cb8-868ad2a2d9fd,ওয়ার্ড নং ০২,Ward no. 02,,,288,2,2,1,165,0
5661,9053,2020-06-03 17:39:26,false,2020-06-03 17:39:26,3c86a7d7-2f79-445f-b71d-bbb255cb2bd8,ওয়ার্ড নং ০৩,Ward no. 03,,,288,3,3,1,165,0
5662,9054,2020-06-03 17:39:26,false,2020-06-03 17:39:26,40130953-720a-4c30-9d9d-d1dfe1e0ee99,ওয়ার্ড নং ০৪,Ward no. 04,,,288,4,4,1,165,0
5663,9055,2020-06-03 17:39:26,false,2020-06-03 17:39:26,2805c896-6186-4f41-a5ab-261305f45684,ওয়ার্ড নং ০৫,Ward no. 05,,,288,5,5,1,165,0
5664,9056,2020-06-03 17:39:27,false,2020-06-03 17:39:27,bff71d68-ffe5-4405-b00b-ce7209cec280,ওয়ার্ড নং ০৬,Ward no. 06,,,288,6,6,1,165,0
5665,9057,2020-06-03 17:39:27,false,2020-06-03 17:39:27,146233b9-21b1-4854-a15f-5d00cc388aff,ওয়ার্ড নং ০৭,Ward no. 07,,,288,7,7,1,165,0
5666,9058,2020-06-03 17:39:27,false,2020-06-03 17:39:27,a78f4c04-b04d-4481-837c-07a509e4511d,ওয়ার্ড নং ০৮,Ward no. 08,,,288,8,8,1,165,0
5667,9059,2020-06-03 17:39:27,false,2020-06-03 17:39:27,b51f11b3-b3bf-4a54-bafa-5b3d1c1bc16a,ওয়ার্ড নং ০৯,Ward no. 09,,,288,9,9,1,165,0
5668,9060,2020-06-03 17:39:27,false,2020-06-03 17:39:27,262d6e95-f519-4a3d-989d-a9c3d8d60dba,বাগ আঁচড়া,Bag anchra,,,289,13,142,1,,0
5669,9061,2020-06-03 17:39:27,false,2020-06-03 17:39:27,ac9f6c9d-e82c-42ae-9cff-98a8e8644c23,বেনাপোল (অংশ),Benapole (part),,,289,25,160,1,,0
5670,9062,2020-06-03 17:39:28,false,2020-06-03 17:39:28,c4455b95-d287-4d3f-a8e5-ba19348ceefc,লক্ষ্মণপুর,Lakkhanpur,,,289,60,478,1,,0
5671,9063,2020-06-03 17:39:28,false,2020-06-03 17:39:28,35e7243e-1e19-47bf-a3bd-f497c49d0621,নিজামপুর,Nizampur,,,289,69,545,1,,0
5672,9064,2020-06-03 17:39:28,false,2020-06-03 17:39:28,20be7be3-f589-4f51-8046-4a0b24e31fe1,উলসী,Ulasi,,,289,94,779,1,,0
5673,9065,2020-06-03 17:39:29,false,2020-06-03 17:39:29,2f07fff5-368b-4f50-913f-568435407f61,ওয়ার্ড নং ০১,Ward no. 01,,,289,1,1,1,166,0
5674,9066,2020-06-03 17:39:29,false,2020-06-03 17:39:29,b0fbfe5f-164e-49dd-a05c-aef0e4441cdd,ওয়ার্ড নং ০২,Ward no. 02,,,289,2,2,1,166,0
5675,9067,2020-06-03 17:39:29,false,2020-06-03 17:39:29,e8fcf382-23b8-49d6-b101-e073f05dcd44,ওয়ার্ড নং ০৩,Ward no. 03,,,289,3,3,1,166,0
5676,9068,2020-06-03 17:39:29,false,2020-06-03 17:39:29,a00aaaee-94b4-457c-8b22-4ea666a41126,ওয়ার্ড নং ০৪,Ward no. 04,,,289,4,4,1,166,0
5677,9069,2020-06-03 17:39:30,false,2020-06-03 17:39:30,609ff470-7336-4c2e-9d36-906e6d10f33e,ওয়ার্ড নং ০৫,Ward no. 05,,,289,5,5,1,166,0
5678,9070,2020-06-03 17:39:30,false,2020-06-03 17:39:30,60fde11b-f4d0-462f-83b6-05ddac67c2aa,ওয়ার্ড নং ০৭,Ward no. 07,,,289,7,7,1,166,0
5679,9071,2020-06-03 17:39:30,false,2020-06-03 17:39:30,00852d56-2636-4203-b9fd-bef87a6ca68f,ওয়ার্ড নং ০৮,Ward no. 08,,,289,8,8,1,166,0
5680,9072,2020-06-03 17:39:31,false,2020-06-03 17:39:31,2bfae13e-5b49-4e5d-ad38-c161f4d5e753,ওয়ার্ড নং ০৯,Ward no. 09,,,289,9,9,1,166,0
5681,9073,2020-06-03 17:39:32,false,2020-06-03 17:39:32,dd2d8c08-9594-4ecb-8904-ebcee7d51de6,জোড়াদহ,Joradah,,,648,52,409,1,,0
5682,9074,2020-06-03 17:39:32,false,2020-06-03 17:39:32,934b1fa4-cdd9-413e-956c-8f2d814d321a,কাপাসহাটিয়া,Kapashatia,,,648,63,443,1,,0
5683,9075,2020-06-03 17:39:32,false,2020-06-03 17:39:32,a69d7e57-5737-41f5-8b9a-e2b8563cd5c6,ওয়ার্ড নং ০১,Ward no. 01,,,648,1,1,1,167,0
5684,9076,2020-06-03 17:39:32,false,2020-06-03 17:39:32,73f83ff2-fd7c-4228-b54f-bd2c36b29829,ওয়ার্ড নং ০২,Ward no. 02,,,648,2,2,1,167,0
5685,9077,2020-06-03 17:39:32,false,2020-06-03 17:39:32,2800748a-f3bc-4c43-89e0-9a5248eec257,ওয়ার্ড নং ০৩,Ward no. 03,,,648,3,3,1,167,0
5686,9078,2020-06-03 17:39:33,false,2020-06-03 17:39:33,2bcf03a4-72d0-464b-b57f-c00a47b77739,ওয়ার্ড নং ০৪,Ward no. 04,,,648,4,4,1,167,0
5687,9079,2020-06-03 17:39:33,false,2020-06-03 17:39:33,64ba3836-b781-470e-82e5-e0c2b2f6b82d,ওয়ার্ড নং ০৫,Ward no. 05,,,648,5,5,1,167,0
5688,9080,2020-06-03 17:39:33,false,2020-06-03 17:39:33,8efa080e-71bc-47f5-806b-135b00d00958,ওয়ার্ড নং ০৬,Ward no. 06,,,648,6,6,1,167,0
5689,9081,2020-06-03 17:39:33,false,2020-06-03 17:39:33,f55f723d-9faf-49e6-b84e-90f2a2233bff,ওয়ার্ড নং ০৭,Ward no. 07,,,648,7,7,1,167,0
5690,9082,2020-06-03 17:39:34,false,2020-06-03 17:39:34,301ca051-4424-42a7-abb9-a8f861a549c2,ওয়ার্ড নং ০৮,Ward no. 08,,,648,8,8,1,167,0
5691,9083,2020-06-03 17:39:34,false,2020-06-03 17:39:34,5397ca62-cf4e-420a-95bd-989cbb1b8212,ওয়ার্ড নং ০৯,Ward no. 09,,,648,9,9,1,167,0
5692,9084,2020-06-03 17:39:36,false,2020-06-03 17:39:36,bd56bfb8-d94a-42b5-81e5-a9062fe7165f,মহারাজপুর,Maharajpur,,,291,58,522,1,,0
5693,9085,2020-06-03 17:39:37,false,2020-06-03 17:39:37,d4d180e6-ee8c-4bdb-a0c7-bb0121b98e70,ওয়ার্ড নং ০১,Ward no. 01,,,291,1,1,1,168,0
5694,9086,2020-06-03 17:39:37,false,2020-06-03 17:39:37,671641fc-b90f-4ac8-a091-654527edffff,ওয়ার্ড নং ০২,Ward no. 02,,,291,2,2,1,168,0
5695,9087,2020-06-03 17:39:37,false,2020-06-03 17:39:37,26471f0d-1b7d-4285-8d53-0642d0ef8090,ওয়ার্ড নং ০৩,Ward no. 03,,,291,3,3,1,168,0
5696,9088,2020-06-03 17:39:37,false,2020-06-03 17:39:37,e1d36a71-4c52-4ec7-8de9-f2158963c246,ওয়ার্ড নং ০৪,Ward no. 04,,,291,4,4,1,168,0
5697,9089,2020-06-03 17:39:38,false,2020-06-03 17:39:38,fb8f6b7b-3273-4ac4-8418-0a5221044d2c,ওয়ার্ড নং ০৫,Ward no. 05,,,291,5,5,1,168,0
5698,9090,2020-06-03 17:39:38,false,2020-06-03 17:39:38,62d412fe-75d0-4e02-8ddb-fbff576f025c,ওয়ার্ড নং ০৬,Ward no. 06,,,291,6,6,1,168,0
5699,9091,2020-06-03 17:39:38,false,2020-06-03 17:39:38,51ab2bc7-4270-4355-99c8-e68c7be4d6c1,ওয়ার্ড নং ০৭,Ward no. 07,,,291,7,7,1,168,0
5700,9092,2020-06-03 17:39:38,false,2020-06-03 17:39:38,66a9247a-7565-4877-b42f-41441c638f48,ওয়ার্ড নং ০৮,Ward no. 08,,,291,8,8,1,168,0
5701,9093,2020-06-03 17:39:38,false,2020-06-03 17:39:38,985922ff-fec1-4166-88e8-bb51f171fd9d,ওয়ার্ড নং ০৯,Ward no. 09,,,291,9,9,1,168,0
5702,9094,2020-06-03 17:39:38,false,2020-06-03 17:39:38,5b39caf2-eb99-4cb0-b035-6c159d49290a,বারোবাজার,Barobazar,,,292,10,142,1,,0
5703,9095,2020-06-03 17:39:38,false,2020-06-03 17:39:38,de7e716e-7504-4894-8e0d-0aa514bd47d2,কাষ্ঠভাঙ্গা,Kashthabhanga,,,292,40,441,1,,0
5704,9096,2020-06-03 17:39:38,false,2020-06-03 17:39:38,416b5790-7db6-4df6-ab10-eacfc6a88969,কোলা,Kola,,,292,47,450,1,,0
5705,9097,2020-06-03 17:39:38,false,2020-06-03 17:39:38,98c5d507-d50f-4393-bf10-88cbec9f32ab,রাখালগাছি,Rakhalgachhi,,,292,81,676,1,,0
5706,9098,2020-06-03 17:39:39,false,2020-06-03 17:39:39,09c00a84-0d5e-449a-9b6c-f910e31a5aac,সিমলা রোকনপুর,Simla rokanpur,,,292,88,711,1,,0
5707,9099,2020-06-03 17:39:39,false,2020-06-03 17:39:39,f9d4d09f-cb63-45bd-a0c3-07217e45cebe,ওয়ার্ড নং ০১,Ward no. 01,,,292,1,1,1,169,0
5708,9100,2020-06-03 17:39:39,false,2020-06-03 17:39:39,fe2b7e53-162b-425c-ab32-070dbe45b575,ওয়ার্ড নং ০২,Ward no. 02,,,292,2,2,1,169,0
5709,9101,2020-06-03 17:39:39,false,2020-06-03 17:39:39,89c1d4ae-fc64-427f-a899-9438c84b8037,ওয়ার্ড নং ০৩,Ward no. 03,,,292,3,3,1,169,0
5710,9102,2020-06-03 17:39:39,false,2020-06-03 17:39:39,b17d5753-7b30-4db1-ab61-165ad6d20375,ওয়ার্ড নং ০৪,Ward no. 04,,,292,4,4,1,169,0
5711,9103,2020-06-03 17:39:39,false,2020-06-03 17:39:39,e858dcd7-f4aa-46c7-a276-1f2c8750bcbb,ওয়ার্ড নং ০৫,Ward no. 05,,,292,5,5,1,169,0
5712,9104,2020-06-03 17:39:39,false,2020-06-03 17:39:39,a9bb6ed4-b9f7-459e-8075-2b70b3542259,ওয়ার্ড নং ০৬,Ward no. 06,,,292,6,6,1,169,0
5713,9105,2020-06-03 17:39:39,false,2020-06-03 17:39:39,6b5af17d-257b-4766-9d31-4dcfb525fc08,ওয়ার্ড নং ০৭,Ward no. 07,,,292,7,7,1,169,0
5714,9106,2020-06-03 17:39:39,false,2020-06-03 17:39:39,bc39e5c3-c506-4fd6-9246-d10ef13ab049,ওয়ার্ড নং ০৮,Ward no. 08,,,292,8,8,1,169,0
5715,9107,2020-06-03 17:39:39,false,2020-06-03 17:39:39,69ee5e6c-c0ac-44b2-a776-71cf6685d218,ওয়ার্ড নং ০৯,Ward no. 09,,,292,9,9,1,169,0
5716,9108,2020-06-03 17:39:40,false,2020-06-03 17:39:40,4c86a556-6e5b-4349-bc13-3bad5b6a150b,ওয়ার্ড নং ০১,Ward no. 01,,,293,1,1,1,170,0
5717,9109,2020-06-03 17:39:40,false,2020-06-03 17:39:40,83f9caf9-73b0-4ec3-8ec4-eb741a39de8b,ওয়ার্ড নং ০২,Ward no. 02,,,293,2,2,1,170,0
5718,9110,2020-06-03 17:39:41,false,2020-06-03 17:39:41,52ce2cad-2381-41ea-8108-4d08ec2fda23,ওয়ার্ড নং ০৩,Ward no. 03,,,293,3,3,1,170,0
5719,9111,2020-06-03 17:39:41,false,2020-06-03 17:39:41,566776ad-ad66-4f5f-a278-ceb2031a5e29,ওয়ার্ড নং ০৪,Ward no. 04,,,293,4,4,1,170,0
5720,9112,2020-06-03 17:39:41,false,2020-06-03 17:39:41,46aa996b-5bdc-43f0-b1cb-1267c9361cc9,ওয়ার্ড নং ০৫,Ward no. 05,,,293,5,5,1,170,0
5721,9113,2020-06-03 17:39:41,false,2020-06-03 17:39:41,16781d98-e136-4203-b59a-19a8078acba6,ওয়ার্ড নং ০৬,Ward no. 06,,,293,6,6,1,170,0
5722,9114,2020-06-03 17:39:41,false,2020-06-03 17:39:41,ca8cdff2-1d94-4541-9bbc-901937e49c68,ওয়ার্ড নং ০৭,Ward no. 07,,,293,7,7,1,170,0
5723,9115,2020-06-03 17:39:41,false,2020-06-03 17:39:41,35e4d80c-e703-439f-89f0-9f3c628db005,ওয়ার্ড নং ০৮,Ward no. 08,,,293,8,8,1,170,0
5724,9116,2020-06-03 17:39:41,false,2020-06-03 17:39:41,f067d28e-2240-4762-a698-d09a969385b8,ওয়ার্ড নং ০৯,Ward no. 09,,,293,9,9,1,170,0
5725,9117,2020-06-03 17:39:41,false,2020-06-03 17:39:41,222e754d-ea9d-4178-8c0b-177ad492374b,আজমপুর,Azampur,,,294,10,109,1,,0
5726,9118,2020-06-03 17:39:41,false,2020-06-03 17:39:41,a783b22a-5cf3-4538-a071-68e17280837c,ফতেপুর,Fatepur,,,294,17,276,1,,0
5727,9119,2020-06-03 17:39:42,false,2020-06-03 17:39:42,1ca9db64-8a38-4f4e-8ed8-fe2b10fafa33,মান্দারবাড়িয়া,Mandarbaria,,,294,35,510,1,,0
5728,9120,2020-06-03 17:39:42,false,2020-06-03 17:39:42,98ae6211-dad3-4180-adb5-48c04296e838,পান্তাপাড়া,Pantapara,,,294,65,612,1,,0
5729,9121,2020-06-03 17:39:42,false,2020-06-03 17:39:42,a52b319f-060b-4776-8e3f-f6b27d5ac9e5,এসবিকে,Sbk,,,294,83,712,1,,0
5730,9122,2020-06-03 17:39:42,false,2020-06-03 17:39:42,4f7c3062-840b-45c3-b7b8-e12bb0a90dd0,ওয়ার্ড নং ০১,Ward no. 01,,,294,1,1,1,171,0
5731,9123,2020-06-03 17:39:42,false,2020-06-03 17:39:42,2420edc7-6202-4971-9490-1d716d26dba0,ওয়ার্ড নং ০২,Ward no. 02,,,294,2,2,1,171,0
5732,9124,2020-06-03 17:39:43,false,2020-06-03 17:39:43,2b99e68b-d61a-4d2d-b759-ae4b2b6d069f,ওয়ার্ড নং ০৩,Ward no. 03,,,294,3,3,1,171,0
5733,9125,2020-06-03 17:39:43,false,2020-06-03 17:39:43,26479f8f-5a49-4f32-9b83-0460c833dae0,ওয়ার্ড নং ০৪,Ward no. 04,,,294,4,4,1,171,0
5734,9126,2020-06-03 17:39:43,false,2020-06-03 17:39:43,0819ef6a-24bc-4804-bf68-fd626aacf78e,ওয়ার্ড নং ০৫,Ward no. 05,,,294,5,5,1,171,0
5735,9127,2020-06-03 17:39:43,false,2020-06-03 17:39:43,849d90a9-045f-4a76-87ca-99dfc8b0c411,ওয়ার্ড নং ০৬,Ward no. 06,,,294,6,6,1,171,0
5736,9128,2020-06-03 17:39:43,false,2020-06-03 17:39:43,f1056256-4891-44df-bd51-33928f1a2420,ওয়ার্ড নং ০৭,Ward no. 07,,,294,7,7,1,171,0
5737,9129,2020-06-03 17:39:43,false,2020-06-03 17:39:43,b64d67dc-837d-4a05-be8b-9e723855d0ff,ওয়ার্ড নং ০৮,Ward no. 08,,,294,8,8,1,171,0
5738,9130,2020-06-03 17:39:43,false,2020-06-03 17:39:43,048afd27-4068-4f26-aeb7-85131ee4d7a9,ওয়ার্ড নং ০৯,Ward no. 09,,,294,9,9,1,171,0
5739,9131,2020-06-03 17:39:44,false,2020-06-03 17:39:44,d3751f3e-c04d-4213-92e2-b630c01848cd,ধলহরাচন্দ্র,Dhalharachandra,,,295,18,210,1,,0
5740,9132,2020-06-03 17:39:44,false,2020-06-03 17:39:44,44032f7b-0f0a-42bb-a2ac-8b5067428285,হাকিমপুর,Hakimpur,,,295,50,346,1,,0
5741,9133,2020-06-03 17:39:45,false,2020-06-03 17:39:45,0bf3c5aa-8b21-460f-aad7-623dec21188b,ওয়ার্ড নং ০১,Ward no. 01,,,295,1,1,1,172,0
5742,9134,2020-06-03 17:39:45,false,2020-06-03 17:39:45,561a2af9-c41d-4b8c-bc76-b42eaaaa5d8e,ওয়ার্ড নং ০২,Ward no. 02,,,295,2,2,1,172,0
5743,9135,2020-06-03 17:39:45,false,2020-06-03 17:39:45,9516d8b1-9982-46d6-8d12-1d145e50ea70,ওয়ার্ড নং ০৩,Ward no. 03,,,295,3,3,1,172,0
5744,9136,2020-06-03 17:39:45,false,2020-06-03 17:39:45,3c3a6f29-556c-4e2c-9dcb-bf529d0cfb83,ওয়ার্ড নং ০৪,Ward no. 04,,,295,4,4,1,172,0
5745,9137,2020-06-03 17:39:46,false,2020-06-03 17:39:46,0dfa9ae0-6aaf-4630-b134-d0662cb9b1c6,ওয়ার্ড নং ০৫,Ward no. 05,,,295,5,5,1,172,0
5746,9138,2020-06-03 17:39:46,false,2020-06-03 17:39:46,03a1b834-70a6-492e-88a3-f9960430eba4,ওয়ার্ড নং ০৬,Ward no. 06,,,295,6,6,1,172,0
5747,9139,2020-06-03 17:39:47,false,2020-06-03 17:39:47,96c0eb82-613e-4e33-ba9a-8d286457fd9c,ওয়ার্ড নং ০৭,Ward no. 07,,,295,7,7,1,172,0
5748,9140,2020-06-03 17:39:47,false,2020-06-03 17:39:47,44cdfe11-063d-4994-9adc-3fbcda7bb6e2,ওয়ার্ড নং ০৮,Ward no. 08,,,295,8,8,1,172,0
5749,9141,2020-06-03 17:39:47,false,2020-06-03 17:39:47,bbee4324-c7f8-4ea5-b925-825d7fff7442,ওয়ার্ড নং ০৯,Ward no. 09,,,295,9,9,1,172,0
5750,9142,2020-06-03 17:39:47,false,2020-06-03 17:39:47,97b27ef8-cc4b-4566-9c99-256c559c1563,ভাণ্ডারকোট,Bhandarkot,,,296,47,161,1,,0
5751,9143,2020-06-03 17:39:48,false,2020-06-03 17:39:48,aa3dfadd-c6bd-470f-8d1a-8b9317edc358,লাউডোব,Laudob,,,297,21,477,1,,0
5752,9144,2020-06-03 17:39:48,false,2020-06-03 17:39:48,fe8887b5-a33d-4a24-b022-31aaed721b35,নলিয়ান রেঞ্জ,Nalian range,,,297,97,997,1,,0
5753,9145,2020-06-03 17:39:49,false,2020-06-03 17:39:49,2058afee-f6d0-4731-8f2d-2dfe39cbcda9,ওয়ার্ড নং ০১,Ward no. 01,,,297,1,1,1,173,0
5754,9146,2020-06-03 17:39:49,false,2020-06-03 17:39:49,61b36066-c12f-4fc0-81cc-a2c03bb1a343,ওয়ার্ড নং ০২,Ward no. 02,,,297,2,2,1,173,0
5755,9147,2020-06-03 17:39:49,false,2020-06-03 17:39:49,25363c26-2131-44b1-abdc-3ec50d8b113a,ওয়ার্ড নং ০৩,Ward no. 03,,,297,3,3,1,173,0
5756,9148,2020-06-03 17:39:49,false,2020-06-03 17:39:49,6b68a960-8282-4942-ab82-9e028955d8fa,ওয়ার্ড নং ০৪,Ward no. 04,,,297,4,4,1,173,0
5757,9149,2020-06-03 17:39:49,false,2020-06-03 17:39:49,19d54400-616a-4d97-ba5d-73dea9bbfcdc,ওয়ার্ড নং ০৫,Ward no. 05,,,297,5,5,1,173,0
5758,9150,2020-06-03 17:39:49,false,2020-06-03 17:39:49,7eadd961-d2c7-4b6d-8a7f-ab710357e5d8,ওয়ার্ড নং ০৬,Ward no. 06,,,297,6,6,1,173,0
5759,9151,2020-06-03 17:39:49,false,2020-06-03 17:39:49,76ba5e2c-24f1-4bbf-b166-1b917f9ef25f,ওয়ার্ড নং ০৭,Ward no. 07,,,297,7,7,1,173,0
5760,9152,2020-06-03 17:39:49,false,2020-06-03 17:39:49,6a1f9745-d9ca-4459-9195-93a9f9d14fb3,ওয়ার্ড নং ০৮,Ward no. 08,,,297,8,8,1,173,0
5761,9153,2020-06-03 17:39:49,false,2020-06-03 17:39:49,8e5d2d4f-5429-4fcd-adc5-860e3eefb488,ওয়ার্ড নং ০৯,Ward no. 09,,,297,9,9,1,173,0
5762,9154,2020-06-03 17:39:49,false,2020-06-03 17:39:49,11ba1a6c-26f7-4b87-96e5-63e3726ca268,আটলিয়া,Atlia,,,298,11,109,1,,0
5763,9155,2020-06-03 17:39:49,false,2020-06-03 17:39:49,23c4a20e-6a83-46d7-9eb2-056fc3e7bb5c,ভাণ্ডারপাড়া,Bhandarpara,,,298,13,143,1,,0
5764,9156,2020-06-03 17:39:50,false,2020-06-03 17:39:50,e1bca4b0-89d0-47be-b650-69460629b367,রঘুনাথপুর,Ragunathpur,,,298,61,678,1,,0
5765,9157,2020-06-03 17:39:50,false,2020-06-03 17:39:50,7e5eaad7-1b05-43cc-ba8e-5115c29bb72b,শরাফপুর,Sharafpur,,,298,88,723,1,,0
5766,9158,2020-06-03 17:39:50,false,2020-06-03 17:39:50,512d3046-49e1-41d6-ada5-6254328f14c6,শোভনা,Shovna,,,298,94,732,1,,0
5767,9159,2020-06-03 17:39:51,false,2020-06-03 17:39:51,9a956d5a-888e-4d0c-8201-e71bae12dfa0,আড়ংঘাটা,Arangghata,,,649,10,109,1,,0
5768,9160,2020-06-03 17:39:51,false,2020-06-03 17:39:51,b0a4721b-b4b7-4fd6-aa39-31ede75bffb1,গাজীরহাট,Gazirhat,,,649,66,310,1,,0
5769,9161,2020-06-03 17:39:51,false,2020-06-03 17:39:51,de5b3fbe-c0c4-4a15-ac17-4641fc58f232,যোগীপোল,Jogipol,,,649,75,410,1,,0
